gene	pip
MPND	0
SH3GL1	0
CHAF1A	0
UBXN6	0.00583333333333333
HDGFL2	0.091
PLIN4	0
PLIN5	0
LRG1	0
SEMA6B	0
TNFAIP8L1	0
MYDGF	0
DPP9	0
DPP9-AS1	0
MIR7-3HG	0
FEM1A	0
TICAM1	0
PLIN3	0
ARRDC5	0.00116666666666667
UHRF1	0
KDM4B	0
PTPRS	0
ZNRF4	0.0433333333333333
TINCR	0
SAFB2	0
SAFB	0
HSD11B1L	0.0095
RPL36	0.0278333333333333
LONP1	0.207666666666667
CATSPERD	0.00966666666666667
PRR22	0
DUS3L	0
NRTN	0
FUT3	0.0185
LOC101928844	0
FUT5	0
NDUFA11	0.157833333333333
VMAC	0
RANBP3	0
LOC100128568	0
RFX2	0
ACSBG2	0
MLLT1	0
ACER1	0.033
CLPP	0
GTF2F1	0
LOC390877	0
KHSRP	0.141833333333333
SLC25A41	0
SLC25A23	0.157833333333333
CRB3	0
DENND1C	0.0146666666666667
TUBB4A	0.519666666666667
TNFSF9	0
CD70	0
TNFSF14	0
C3	0
GPR108	0
TRIP10	0
SH2D3A	0
VAV1	0
ADGRE1	0
ADGRE4P	0
FLJ25758	0
MBD3L2B	0
MBD3L5	0
MBD3L4	0
MBD3L3	0
ZNF557	0.0245
INSR	0
ARHGEF18	0
PEX11G	0
TEX45	0
ZNF358	0.00833333333333333
MCOLN1	0
PNPLA6	0.015
CAMSAP3	0
XAB2	0
PCP2	0
STXBP2	0
RETN	0
MCEMP1	0
TRAPPC5	0
FCER2	0
CLEC4G	0
CD209	0
CLEC4M	0
CLEC4GP1	0
EVI5L	0
PRR36	0
LYPLA2P2	0
LRRC8E	0
MAP2K7	0
TGFBR3L	0
SNAPC2	0
CTXN1	0
TIMM44	0
ELAVL1	0
CCL25	0
FBN3	0.0215
CERS4	0
CD320	0
NDUFA7	0
RPS28	0
KANK3	0
ANGPTL4	0
RAB11B-AS1	0.0508333333333333
RAB11B	0
MARCHF2	0
HNRNPM	0
PRAM1	0
ZNF414	0
MYO1F	0.0248333333333333
ADAMTS10	0
NFILZ	0
ACTL9	0
OR2Z1	0.004
ZNF558	0.0736666666666667
MBD3L1	0
MUC16	0
OR7G2	0
OR7G3	0
ZNF317	0.00266666666666667
OR7D2	0
ZNF699	0
ZNF559	0.0178333333333333
ZNF559-ZNF177	0.0166666666666667
ZNF266	0
ZNF560	0
ZNF426	0
ZNF121	0
ZNF561	0
ZNF561-AS1	0
ZNF562	0
ZNF812P	0
ZNF846	0
FBXL12	0
PIN1	0.0408333333333333
OLFM2	0
COL5A3	0
RDH8	0
MIR5589	0
C3P1	0
SHFL	0
ANGPTL6	0
EIF3G	0
DNMT1	0
S1PR2	0
MRPL4	0.137
ICAM1	0
ZGLP1	0.00966666666666667
FDX2	0
RAVER1	0
ICAM3	0
TYK2	0
CDC37	0
PDE4A	0
KEAP1	0
S1PR5	0
ATG4D	0
KRI1	0
CDKN2D	0.0356666666666667
AP1M2	0
SLC44A2	0.178333333333333
ILF3	0
QTRT1	0
DNM2	0.147666666666667
C19orf38	0
CARM1	0.149
YIPF2	0
SMARCA4	0
LDLR	0
SPC24	0
KANK2	0
DOCK6	0
LOC105372273	0.229166666666667
TSPAN16	0
RAB3D	0
CCDC159	0
PLPPR2	0
SWSAP1	0.065
EPOR	0
RGL3	0
CCDC151	0
PRKCSH	0
ELAVL3	0
ZNF653	0.0145
ECSIT	0
CNN1	0.0486666666666667
ELOF1	0
ACP5	0
ZNF627	0
HNRNPA1P10	0
ZNF833P	0
ZNF823	0
ZNF441	0
ZNF491	0
ZNF440	0
ZNF439	0
ZNF69	0.168333333333333
ZNF700	0
ZNF763	0
ZNF433-AS1	0
ZNF844	0
ZNF788P	0
ZNF625-ZNF20	0
ZNF136	0
LOC100289333	0
ZNF44	0
ZNF563	0.0831666666666667
ZNF442	0
ZNF799	0
ZNF443	0
ZNF709	0
ZNF564	0
ZNF490	0
ZNF791	0
MAN2B1	0
WDR83	0
DHPS	0.000333333333333333
FBXW9	0
TNPO2	0
GET3	0
BEST2	0
HOOK2	0
JUNB	0
PRDX2	0.0768333333333333
RNASEH2A	0
RTBDN	0.056
MAST1	0.0118333333333333
DNASE2	0
GCDH	0
SYCE2	0
FARSA	0
FARSA-AS1	0
CALR	0
RAD23A	0
DAND5	0
NFIX	0
LYL1	0
TRMT1	0
NACC1	0
IER2	0.0465
CACNA1A	0
CCDC130	0
MRI1	0
C19orf53	0.0678333333333333
ZSWIM4	0.0275
LOC284454	0
NANOS3	0
C19orf57	0.0186666666666667
CC2D1A	0.0148333333333333
PODNL1	0
DCAF15	0
RFX1	0
IL27RA	0
PALM3	0.249666666666667
MISP3	0
C19orf67	0
PRKACA	0
ASF1B	0.198833333333333
LOC100507373	0
ADGRL1	0
LINC01841	0
ADGRE5	0
DDX39A	0
PKN1	0.0711666666666667
GIPC1	0
DNAJB1	0.0095
TECR	0
NDUFB7	0
CLEC17A	0
ADGRE3	0
ZNF333	0.00166666666666667
ADGRE2	0.0571666666666667
OR7C1	0
OR7A10	0.047
OR7A17	0
OR7C2	0.0131666666666667
SLC1A6	0
CCDC105	0
CASP14	0
SYDE1	0
ILVBL	0
NOTCH3	0
EPHX3	0
BRD4	0.0843333333333333
AKAP8	0
AKAP8L	0.128333333333333
WIZ	0
RASAL3	0
PGLYRP2	0
CYP4F22	0
CYP4F8	0
CYP4F3	0
CYP4F12	0
CYP4F24P	0
OR10H5	0
OR10H1	0
UCA1	0
CLEC4O	0
CYP4F2	0
CYP4F11	0
OR10H4	0
LINC00661	0
LINC00905	0
LINC01855	0
TPM4	0.00116666666666667
RAB8A	0
HSH2D	0
CIB3	0.0295
AP1M1	0
KLF2	0.00266666666666667
EPS15L1	0
CALR3	0.0296666666666667
C19orf44	0
CHERP	0
SLC35E1	0
MED26	0
SMIM7	0
TMEM38A	0
NWD1	0
SIN3B	0
F2RL3	0
CPAMD8	0
HAUS8	0.0736666666666667
MYO9B	0.1585
USE1	0
OCEL1	0
NR2F6	0
USHBP1	0
BABAM1	0
ANKLE1	0
ABHD8	0
DDA1	0
ANO8	0
GTPBP3	0
PLVAP	0
BISPR	0
MVB12A	0
TMEM221	0
NXNL1	0
SLC27A1	0
LOC100507551	0
PGLS	0
NIBAN3	0
COLGALT1	0
UNC13A	0
MAP1S	0.157
FCHO1	0
B3GNT3	0
INSL3	0
JAK3	0
RPL18A	0
SLC5A5	0
CCDC124	0
KCNN1	0
ARRDC2	0.0451666666666667
IL12RB1	0
MAST3	0
PIK3R2	0
IFI30	0
MPV17L2	0
RAB3A	0
PDE4C	0
LOC729966	0
IQCN	0
LSM4	0
PGPEP1	0
GDF15	0
LRRC25	0
SSBP4	0
ELL	0
FKBP8	0
KXD1	0
UBA52	0.0643333333333333
REX1BD	0
CRLF1	0
TMEM59L	0.00283333333333333
KLHL26	0
CRTC1	0.0313333333333333
COMP	0
UPF1	0
COPE	0
DDX49	0
HOMER3	0
HOMER3-AS1	0
SUGP2	0
ARMC6	0
SLC25A42	0
TMEM161A	0
BORCS8-MEF2B	0
RFXANK	0
NR2C2AP	0
NCAN	0
HAPLN4	0
TM6SF2	0
SUGP1	0
MAU2	0.0055
GATAD2A	0
NDUFA13	0
YJEFN3	0
CILP2	0
PBX4	0
GMIP	0.00716666666666667
ATP13A1	0
ZNF101	0
ZNF14	0.0126666666666667
LINC00663	0
ZNF56	0
ZNF506	0
ZNF253	0
ZNF93	0
ZNF682	0
ZNF90	0
ZNF486	0
ZNF826P	0
ZNF737	0
ZNF626	0
ZNF66	0
ZNF85	0
ZNF430	0
ZNF714	0
ZNF431	0
ZNF708	0
ZNF738	0
ZNF493	0
LINC00664	0
ZNF429	0
LOC400682	0.039
ZNF100	0
ZNF43	0.200666666666667
ZNF208	0
ZNF257	0
ZNF676	0.0988333333333333
ZNF729	0
ZNF98	0
LOC105376917	0.087
LOC101929124	0
GOLGA2P9	0
LOC100996349	0
LINC01785	0.0275
ZNF492	0
ZNF99	0
ZNF723	0
ZNF728	0
LINC01859	0
LINC01858	0
ZNF730	0
ZNF724	0
IPO5P1	0
ZNF91	0
LINC01224	0
ZNF675	0
ZNF681	0
RPSAP58	0
ZNF726	0
LOC100505851	0
ZNF254	0
HAVCR1P1	0.0155
LOC101927151	0
LOC100420587	0
LOC102724908	0
LINC01532	0
UQCRFS1	0
LOC284395	0
VSTM2B	0.0668333333333333
POP4	0
PLEKHF1	0
C19orf12	0.127
CCNE1	0
URI1	0
ZNF536	0
LINC01791	0.0243333333333333
TSHZ3	0
THEG5	0.0521666666666667
LINC01533	0
LINC01782	0
ZNF507	0
LOC400684	0
DPY19L3	0
PDCD5	0
ANKRD27	0
RGS9BP	0.017
NUDT19	0
TDRD12	0
SLC7A9	0
CEP89	0
FAAP24	0
RHPN2	0
GPATCH1	0
WDR88	0
LRP3	0
SLC7A10	0
CEBPA	0
CEBPA-DT	0
CEBPG	0.0931666666666667
PEPD	0.00533333333333333
CHST8	0
KCTD15	0
LSM14A	0
GARRE1	0.0113333333333333
GPI	0
PDCD2L	0
UBA2	0
WTIP	0.0781666666666667
ZNF807P	0
SCGB1B2P	0
ZNF302	0
ZNF181	0
ZNF599	0
LINC01801	0
LINC00904	0
LINC01838	0
ZNF30	0
ZNF792	0
GRAMD1A	0
SCN1B	0
HPN	0
HPN-AS1	0
FXYD3	0
LGI4	0.0521666666666667
FXYD1	0
FXYD7	0
FXYD5	0.115166666666667
LSR	0
USF2	0
HAMP	0
MAG	0.0095
CD22	0
FFAR1	0
FFAR3	0
GPR42	0.06
LINC01531	0
FFAR2	0.197
DMKN	0.0248333333333333
SBSN	0
GAPDHS	0
TMEM147-AS1	0
TMEM147	0
ATP4A	0
LINC01766	0
HAUS5	0
RBM42	0
COX6B1	0
UPK1A	0
ZBTB32	0
KMT2B	0
U2AF1L4	0
PROSER3	0
ARHGAP33	0
LINC01529	0
PRODH2	0
NPHS1	0
KIRREL2	0
APLP1	0
NFKBID	0
TYROBP	0.0195
LRFN3	0
LOC105372383	0
SYNE4	0.00516666666666667
ALKBH6	0
CLIP3	0
LOC101927572	0
THAP8	0
WDR62	0
OVOL3	0
TBCB	0
CAPNS1	0
COX7A1	0
ZNF565	0
LINC00665	0
ZFP14	0.0151666666666667
ZFP82	0
ZNF566	0
LOC728752	0.181166666666667
ZNF260	0
ZNF529	0
ZNF529-AS1	0
ZNF382	0
ZNF461	0
ZNF567	0
ZNF850	0
LOC728485	0
ZNF790-AS1	0
ZNF790	0
ZNF345	0.0491666666666667
ZNF829	0
ZNF568	0
ZNF420	0
ZNF585A	0
ZNF585B	0
ZNF383	0
LINC01535	0
LOC284412	0
ZNF875	0
ZNF527	0.0698333333333333
ZNF569	0
ZNF570	0
ZNF793-AS1	0
ZNF793	0
ZNF571-AS1	0
ZNF540	0
ZFP30	0.0655
ZNF781	0
ZNF607	0
ZNF573	0
WDR87BP	0
WDR87	0
SIPA1L3	0
DPF1	0.053
PPP1R14A	0
SPINT2	0
YIF1B	0
KCNK6	0
CATSPERG	0
PSMD8	0
GGN	0
SPRED3	0
FAM98C	0
RASGRP4	0
RYR1	0
MAP4K1	0
LOC105372397	0
EIF3K	0
ACTN4	0
CAPN12	0
LGALS7	0
LGALS7B	0
LGALS4	0
ECH1	0
HNRNPL	0
RINL	0
SIRT2	0
NFKBIB	0
CCER2	0
SARS2	0
FBXO17	0
FBXO27	0.0388333333333333
ACP7	0
PAK4	0
IFNL3	0.0305
IFNL4	0
IFNL2	0.0405
IFNL1	0
LRFN1	0
GMFG	0
SAMD4B	0
PAF1	0
MED29	0
PLEKHG2	0
SUPT5H	0
TIMM50	0
DLL3	0.0498333333333333
SELENOV	0.0221666666666667
LGALS13	0.022
LOC100129935	0
LGALS16	0
LGALS17A	0.0495
LGALS14	0
CLC	0.110833333333333
LEUTX	0
DYRK1B	0
FBL	0
FCGBP	0
PSMC4	0
ZNF546	0
ZNF780B	0
ZNF780A	0
MAP3K10	0
TTC9B	0
CCNP	0
AKT2	0.0498333333333333
C19orf47	0
PLD3	0.0151666666666667
HIPK4	0.0486666666666667
PRX	0
SERTAD3	0.0701666666666667
BLVRB	0
SPTBN4	0
SHKBP1	0.0168333333333333
LTBP4	0
NUMBL	0
COQ8B	0
ITPKC	0.0768333333333333
C19orf54	0
SNRPA	0
RAB4B-EGLN2	0
CYP2T1P	0
CYP2A6	0
CYP2A7	0
CYP2G1P	0
CYP2B7P	0
CYP2B6	0
CYP2A13	0
CYP2F1	0.028
CYP2S1	0
AXL	0
HNRNPUL1	0.0241666666666667
CCDC97	0
TGFB1	0
B9D2	0
TMEM91	0
EXOSC5	0
BCKDHA	0
B3GNT8	0
DMAC2	0
ERICH4	0
PCAT19	0.00933333333333333
LINC01480	0.111333333333333
CEACAM21	0
CEACAM4	0.014
CEACAM7	0
CEACAM5	0.00283333333333333
CEACAM6	0
CEACAM3	0
LYPD4	0.0408333333333333
DMRTC2	0.0151666666666667
RPS19	0.173333333333333
ARHGEF1	0
ERFL	0.0158333333333333
RABAC1	0
ATP1A3	0
GRIK5	0
ZNF574	0
POU2F2	0
DEDD2	0.0841666666666667
ZNF526	0
GSK3A	0.383
ERF	0
CIC	0
PRR19	0
TMEM145	0
MEGF8	0
LIPE	0
LIPE-AS1	0
PSG3	0
PSG8	0.113333333333333
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
PSG11	0
PSG2	0
PSG5	0
PSG4	0
PSG9	0
PRG1	0
CD177	0
TEX101	0
LYPD3	0
PHLDB3	0.0955
ETHE1	0
ZNF575	0
XRCC1	0
PINLYP	0
IRGQ	0
ZNF576	0
ZNF428	0
CADM4	0
PLAUR	0.0385
IRGC	0
SMG9	0
KCNN4	0
LYPD5	0
ZNF283	0
ZNF404	0
LOC100505715	0.000833333333333333
ZNF45	0
ZNF221	0
ZNF155	0
LOC101928063	0
ZNF230	0
ZNF222	0
ZNF223	0
ZNF284	0
ZNF224	0
LOC100379224	0.0531666666666667
ZNF225	0
ZNF234	0
ZNF226	0
ZNF227	0.0305
ZNF233	0
ZNF235	0
ZNF112	0.225666666666667
ZNF285	0
ZNF229	0
ZNF180	0.053
CEACAM20	0
CEACAM22P	0
IGSF23	0
PVR	0
CEACAM19	0
CEACAM16	0
BCL3	0
CBLC	0
BCAM	0.0575
NECTIN2	0
TOMM40	0.0261666666666667
APOE	0
APOC1	0
APOC1P1	0.1275
APOC4-APOC2	0
CLPTM1	0
RELB	0
CLASRP	0
GEMIN7	0
GEMIN7-AS1	0
PPP1R37	0
NKPD1	0.0691666666666667
TRAPPC6A	0
BLOC1S3	0
EXOC3L2	0
MARK4	0
CKM	0
KLC3	0.00483333333333333
ERCC2	0
PPP1R13L	0
ERCC1	0
POLR1G	0
FOSB	0
RTN2	0.115
VASP	0
OPA3	0
GPR4	0
EML2	0
EML2-AS1	0
GIPR	0
SNRPD2	0.0585
QPCTL	0
FBXO46	0
MEIOSIN	0
DM1-AS	0
DMPK	0.00366666666666667
RSPH6A	0
SYMPK	0
FOXA3	0
IRF2BP1	0
MYPOP	0
NANOS2	0.025
NOVA2	0
CCDC61	0
PGLYRP1	0.0533333333333333
IGFL3	0
IGFL2	0
IGFL2-AS1	0.0151666666666667
LOC93429	0
HIF3A	0
PPP5C	0
CCDC8	0
PNMA8A	0
PPP5D1	0
CALM3	0
PTGIR	0.00883333333333333
GNG8	0.178
DACT3	0
DACT3-AS1	0
PRKD2	0
STRN4	0
FKRP	0
SLC1A5	0
AP2S1	0
ARHGAP35	0
NPAS1	0
TMEM160	0
ZC3H4	0
SAE1	0.0323333333333333
BBC3	0
CCDC9	0.0738333333333333
C5AR1	0.128
C5AR2	0
DHX34	0
MEIS3	0
SLC8A2	0
KPTN	0.003
NAPA-AS1	0
NAPA	0
ZNF541	0
BICRA	0
EHD2	0
NOP53	0
NOP53-AS1	0
SELENOW	0.0648333333333333
TPRX1	0
CRX	0
SULT2A1	0
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C	0
PLA2G4C-AS1	0
LIG1	0.0628333333333333
ZSWIM9	0
CARD8	0
CARD8-AS1	0
ZNF114	0.0958333333333333
CCDC114	0.0598333333333333
EMP3	0
TMEM143	0
SYNGR4	0.0566666666666667
KDELR1	0
GRIN2D	0
GRWD1	0.0676666666666667
KCNJ14	0
CYTH2	0
LMTK3	0
SULT2B1	0.0641666666666667
FAM83E	0
SPHK2	0
SEC1P	0.113
NTN5	0.042
FUT2	0
LOC105447645	0
MAMSTR	0
RASIP1	0
IZUMO1	0.02
FUT1	0
FGF21	0
BCAT2	0
HSD17B14	0
PLEKHA4	0
PPP1R15A	0
TULP2	0
NUCB1	0
NUCB1-AS1	0
DHDH	0.186833333333333
BAX	0
FTL	0
GYS1	0
RUVBL2	0
LOC101059948	0
CGB1	0
CGB5	0
CGB8	0
CGB7	0
NTF4	0
KCNA7	0
SNRNP70	0
C19orf73	0
PPFIA3	0
HRC	0
TRPM4	0.121166666666667
SLC6A16	0
CD37	0
TEAD2	0
LOC101928295	0
KASH5	0
PTH2	0.0538333333333333
GFY	0
SLC17A7	0
ALDH16A1	0
FLT3LG	0
RPL13A	0
RPS11	0.0746666666666667
FCGRT	0
RCN3	0
NOSIP	0
PRRG2	0
PRR12	0
RRAS	0
SCAF1	0.00866666666666667
BCL2L12	0.018
PRMT1	0.064
CPT1C	0
TSKS	0
AP2A1	0
FUZ	0
MED25	0
PTOV1-AS1	0
PTOV1	0
PTOV1-AS2	0
PNKP	0
TBC1D17	0
IL4I1	0
ATF5	0
SIGLEC11	0
SIGLEC16	0
VRK3	0
ZNF473	0
LOC400710	0
SNAR-D	0.0466666666666667
IZUMO2	0
MYH14	0
KCNC3	0
NAPSB	0
NAPSA	0
NR1H2	0
POLD1	0
SPIB	0
MYBPC2	0.0526666666666667
FAM71E1	0.125
EMC10	0
JOSD2	0
ASPDH	0.110166666666667
LRRC4B	0.002
SYT3	0
C19orf81	0
SHANK1	0.0103333333333333
GPR32	0
LOC105372440	0
ACP4	0
C19orf48	0
KLK1	0
KLK15	0
LOC105372441	0
KLK3	0
KLK2	0
KLKP1	0
KLK4	0
KLK5	0
KLK6	0.0568333333333333
KLK7	0
KLK8	0
KLK9	0
KLK10	0
KLK11	0
KLK12	0
KLK13	0
KLK14	0.0408333333333333
CTU1	0.0106666666666667
SIGLEC9	0
SIGLEC7	0.0855
LOC101928517	0
MIR8074	0
CD33	0
SIGLECL1	0
LINC01872	0
IGLON5	0
VSIG10L	0
ETFB	0
CLDND2	0
NKG7	0
LIM2	0.0161666666666667
SIGLEC10-AS1	0.0151666666666667
SIGLEC8	0.0281666666666667
CEACAM18	0
SIGLEC12	0
SIGLEC6	0
ZNF175	0
LINC01530	0.0491666666666667
SIGLEC5	0.0111666666666667
SIGLEC14	0
SPACA6P-AS	0
SPACA6	0
HAS1	0
FPR1	0
FPR2	0
FPR3	0
ZNF577	0
ZNF649-AS1	0
ZNF649	0
ZNF613	0
ZNF350-AS1	0
ZNF350	0
ZNF615	0
ZNF614	0
ZNF432	0
ZNF841	0
ZNF616	0
ZNF836	0
PPP2R1A	0
ZNF766	0
ZNF480	0
ZNF610	0
ZNF880	0
ZNF528-AS1	0
ZNF528	0
ZNF534	0
ZNF578	0
ZNF808	0
ZNF701	0
ZNF137P	0
ZNF83	0
ZNF611	0
ZNF600	0
ZNF28	0
ZNF468	0
ZNF320	0.241666666666667
ZNF888	0
ZNF321P	0
ZNF816-ZNF321P	0
ZNF702P	0
ERVV-2	0.0698333333333333
ZNF160	0
ZNF415	0
ZNF347	0
ZNF665	0
ZNF818P	0
ZNF677	0
VN1R2	0
VN1R4	0
FAM90A27P	0
BIRC8	0
ZNF845	0
ZNF525	0
ZNF765	0
ZNF765-ZNF761	0
TPM3P9	0
ZNF761	0
ZNF813	0
ZNF331	0.0366666666666667
LOC284379	0
DPRX	0
MIR498	0
MIR1283-1	0.0458333333333333
MIR520A	0
MIR519B	0
MIR518B	0
MIR526A1	0
MIR518C	0
MIR519D	0
MIR520G	0
MIR518E	0
MIR518D	0.0258333333333333
MIR516B1	0.0266666666666667
MIR521-1	0
MIR522	0
MIR519A2	0
NLRP12	0
MYADM	0
PRKCG	0
CACNG7	0
CACNG8	0
CACNG6	0
VSTM1	0.0388333333333333
TARM1	0.0116666666666667
OSCAR	0
NDUFA3	0.00433333333333333
TFPT	0
PRPF31	0
CNOT3	0
LENG1	0
TMC4	0.116166666666667
MBOAT7	0
TSEN34	0
RPS9	0
LILRB3	0
LILRB5	0.166166666666667
LILRB2	0
LILRA3	0.00166666666666667
LILRA5	0
LILRA4	0
LAIR1	0
TTYH1	0
LENG8-AS1	0
LENG8	0
CDC42EP5	0
LAIR2	0
KIR3DX1	0
LILRA2	0
LILRA1	0
LILRB1	0
MIR8061	0
LILRB4	0
LILRP2	0.000666666666666667
KIR3DL3	0
KIR2DL3	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
FCAR	0
NCR1	0
NLRP7	0
NLRP2	0
GP6	0
RDH13	0.0183333333333333
EPS8L1	0
PPP1R12C	0
TNNT1	0
TNNI3	0
DNAAF3	0
SYT5	0
PTPRH	0
PPP6R1	0
HSPBP1	0
BRSK1	0
TMEM150B	0
KMT5C	0
COX6B2	0
FAM71E2	0
IL11	0
RPL28	0
UBE2S	0
SHISA7	0
ISOC2	0
ZNF628	0.0196666666666667
SSC5D	0.00383333333333333
SBK2	0
SBK3	0
ZNF579	0
FIZ1	0
ZNF524	0
ZNF865	0
ZNF784	0
CCDC106	0
U2AF2	0
EPN1	0
NLRP9	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0
ZNF787	0
ZNF444	0
GALP	0
ZSCAN5B	0.208333333333333
ZSCAN5C	0.043
ZSCAN5A	0
ZNF542P	0
ZNF582	0
ZNF582-AS1	0
ZNF583	0
ZNF667	0
ZNF667-AS1	0
ZNF471	0.0988333333333333
ZFP28	0
ZNF470	0
ZNF71	0
ZNF71-SMIM17	0
ZNF835	0
ZIM2-AS1	0
ZIM2	0
PEG3	0
MIMT1	0
USP29	0
ZIM3	0
DUXA	0
ZNF264	0.092
AURKC	0
ZNF805	0.580166666666667
ZNF460-AS1	0
ZNF460	0.0755
ZNF543	0.073
ZNF304	0
ZNF547	0
ZNF548	0.055
ZNF17	0
ZNF749	0
ZNF772	0
ZNF419	0.159333333333333
ZNF773	0
ZNF549	0
ZNF550	0
ZNF416	0.114166666666667
ZIK1	0
ZNF530	0
ZNF134	0
ZNF211	0
ZSCAN4	0
ZNF551	0
ZNF154	0.066
ZNF671	0
ZNF776	0
ZNF586	0
ZNF552	0.017
FKBP1AP1	0
ZNF587B	0
ZNF587	0
ZNF814	0
ZNF417	0.102666666666667
ZNF418	0
ZNF256	0
C19orf18	0
ZNF606	0
LOC100128398	0
ZSCAN1	0
ZNF135	0
ZSCAN18	0
ZNF329	0
ZNF274	0
ZNF544	0
ZNF8-ERVK3-1	0
ZNF8	0
LOC105372480	0
ZSCAN22	0
ZNF497	0
LOC105372483	0
ZNF837	0.008
RPS5	0
RNF225	0
LINC02560	0
ZNF584	0
ZNF132	0
ZNF324B	0.0716666666666667
ZNF324	0
ZNF446	0
SLC27A5	0
ZBTB45	0
CHMP2A	0
UBE2M	0
MZF1-AS1	0
CENPBD1P1	0
